publish_date,media_name,title,url,date,year,month,year_month,week,title_clean
2025-11-10,postandcourier.com,"Federal shutdown could lead to greater coal plant emissions in SC and beyond, study shows",https://www.postandcourier.com/news/government-shutdown-coal-powerplant-emissions-berkeley-cross/article_16bdc851-e4d6-4252-b0fd-25b512c0c5ac.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Federal shutdown could lead to greater coal plant emissions in SC and beyond, study shows"
2025-11-10,bloomberg.com,EU Parliament Panel Set to Back 2040 Emissions-Cut Target of 90%,https://www.bloomberg.com/news/articles/2025-11-10/eu-parliament-panel-set-to-back-2040-emissions-cut-target-of-90,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,EU Parliament Panel Set to Back 2040 Emissions-Cut Target of 90%
2025-11-10,dailycaller.com,Democrats Pivot To Affordability After Dumping Billions Into Climate Change Money Pit,https://dailycaller.com/2025/11/10/democrats-pander-affordability-after-pedaling-pricey-climate-change-boondoggles-years/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Democrats Pivot To Affordability After Dumping Billions Into Climate Change Money Pit
2025-11-10,techcrunch.com,Consolidation begins to hit the carbon credit market,https://techcrunch.com/2025/11/10/consolidation-begins-to-hit-the-carbon-credit-market/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Consolidation begins to hit the carbon credit market
2025-11-10,inquirer.com,Latest U.N. analysis shows climate pledges cutting emissions by 12%,https://www.inquirer.com/wires/reuters/america-wire/latest-un-analysis-shows-climate-pledges-cutting-emissions-by-12-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Latest U.N. analysis shows climate pledges cutting emissions by 12%
2025-11-10,inquirer.com,UPDATE 1-Brazil's COP30 climate summit opens with a plea for countries to get along,https://www.inquirer.com/wires/reuters/america-wire/update-1-brazils-cop30-climate-summit-opens-with-plea-countries-get-along-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,UPDATE 1-Brazil's COP30 climate summit opens with a plea for countries to get along
2025-11-10,reuters.com,Latest U.N. analysis shows climate pledges cutting emissions by 12%,https://www.reuters.com/sustainability/cop/latest-un-analysis-shows-climate-pledges-cutting-emissions-by-12-2025-11-10/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Latest U.N. analysis shows climate pledges cutting emissions by 12%
2025-11-10,inquirer.com,"At Brazil's COP30, nations pledge to bolster Indigenous land rights",https://www.inquirer.com/wires/reuters/america-wire/brazils-cop30-nations-pledge-bolster-indigenous-land-rights-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"At Brazil's COP30, nations pledge to bolster Indigenous land rights"
2025-11-09,newsday.com,Landmark Paris Agreement set a path to slow warming. The world hasn't stayed on it,https://www.newsday.com/business/climate-negotiations-agreement-paris-brazil-warming-harms-m50185,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Landmark Paris Agreement set a path to slow warming. The world hasn't stayed on it
2025-11-10,breitbart.com,COP30 Climate Doomer Conference Kicks off in Brazil,https://www.breitbart.com/environment/2025/11/10/cop30-climate-doomer-conference-kicks-off-in-brazil/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,COP30 Climate Doomer Conference Kicks off in Brazil
2025-11-10,newyorker.com,Governments and Billionaires Retreat Ahead of COP30 Climate Talks,https://www.newyorker.com/news/the-lede/governments-and-billionaires-retreat-ahead-of-cop30-climate-talks,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Governments and Billionaires Retreat Ahead of COP30 Climate Talks
2025-11-10,benzinga.com,CM Maryam Nawaz from Punjab to Take Center Stage at COP 30,https://www.benzinga.com/pressreleases/25/11/g48745354/cm-maryam-nawaz-from-punjab-to-take-center-stage-at-cop-30?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,CM Maryam Nawaz from Punjab to Take Center Stage at COP 30
2025-11-08,baltimoresun.com,"What to know about COP30, this year’s UN climate talks",https://www.baltimoresun.com/2025/11/08/what-to-know-about-cop30-this-years-un-climate-talks/,2025-11-08,2025,11,2025-11,2025-11-03/2025-11-09,"What to know about COP30, this year’s UN climate talks"
2025-11-10,cnbc.com,COP30 gets underway in Brazil — and a Trump-shaped hole is hanging over the climate summit,https://www.cnbc.com/2025/11/10/cop30-in-brazil-a-trump-shaped-hole-is-hanging-over-the-climate-talks.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,COP30 gets underway in Brazil — and a Trump-shaped hole is hanging over the climate summit
2025-11-10,inquirer.com,RPT-ROI-Ten charts on global energy and emissions trends since Paris treaty: Maguire,https://www.inquirer.com/wires/reuters/america-wire/rpt-roi-ten-charts-global-energy-emissions-trends-since-paris-treaty-maguire-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,RPT-ROI-Ten charts on global energy and emissions trends since Paris treaty: Maguire
2025-11-10,bloomberg.com,The World Has a Decade to Save the Biggest Tropical Carbon Sink,https://www.bloomberg.com/news/articles/2025-11-10/the-world-has-a-decade-to-save-the-biggest-tropical-carbon-sink,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,The World Has a Decade to Save the Biggest Tropical Carbon Sink
2025-11-10,inquirer.com,Indigenous leaders join COP30 climate summit as it opens with unclear outcome ahead,https://www.inquirer.com/wires/reuters/america-wire/indigenous-leaders-join-cop30-climate-summit-it-opens-with-unclear-outcome-ahead-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Indigenous leaders join COP30 climate summit as it opens with unclear outcome ahead
2025-11-10,reuters.com,COP30 climate summit opens with unclear goals ahead,https://www.reuters.com/sustainability/cop/indigenous-leaders-join-cop30-climate-summit-it-opens-with-unclear-outcome-ahead-2025-11-10/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,COP30 climate summit opens with unclear goals ahead
2025-11-10,theguardian.com,Cop ahoy! Sailing up the Amazon to the climate summit – podcast,https://www.theguardian.com/news/audio/2025/nov/10/cop-ahoy-sailing-up-the-amazon-to-the-climate-summit-podcast,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Cop ahoy! Sailing up the Amazon to the climate summit – podcast
2025-11-10,theguardian.com,"Rich countries have lost enthusiasm for tackling climate crisis, says Cop30 chief",https://www.theguardian.com/environment/2025/nov/10/rich-countries-have-lost-enthusiasm-for-tackling-climate-crisis-says-cop30-chief,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Rich countries have lost enthusiasm for tackling climate crisis, says Cop30 chief"
2025-11-10,reuters.com,Ten charts on global energy and emissions trends since Paris treaty,https://www.reuters.com/markets/commodities/ten-charts-global-energy-emissions-trends-since-paris-treaty-2025-11-10/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Ten charts on global energy and emissions trends since Paris treaty
2025-11-10,inquirer.com,ROI-Ten charts on global energy and emissions trends since Paris treaty: Maguire,https://www.inquirer.com/wires/reuters/america-wire/roi-ten-charts-global-energy-emissions-trends-since-paris-treaty-maguire-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,ROI-Ten charts on global energy and emissions trends since Paris treaty: Maguire
2025-11-10,inquirer.com,"RPT-From the Andes to the Amazon, Indigenous leaders bring their demands to COP30",https://www.inquirer.com/wires/reuters/america-wire/rpt-from-andes-amazon-indigenous-leaders-bring-their-demands-cop30-20251110.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"RPT-From the Andes to the Amazon, Indigenous leaders bring their demands to COP30"
2025-11-10,reuters.com,"From the Andes to the Amazon, indigenous leaders arrive for COP30 climate summit",https://www.reuters.com/sustainability/cop/andes-amazon-indigenous-leaders-bring-their-demands-cop30-2025-11-10/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"From the Andes to the Amazon, indigenous leaders arrive for COP30 climate summit"
2025-11-10,inquirer.com,"From the Andes to the Amazon, Indigenous leaders bring their demands to COP30",https://www.inquirer.com/wires/reuters/america-wire/andes-amazon-indigenous-leaders-bring-their-demands-cop30-20251109.html,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"From the Andes to the Amazon, Indigenous leaders bring their demands to COP30"
2025-11-09,pbs.org,How the loss of USAID funding affects Indonesia’s ability to fight climate change,https://www.pbs.org/newshour/show/how-the-loss-of-usaid-funding-affects-indonesias-ability-to-fight-climate-change,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,How the loss of USAID funding affects Indonesia’s ability to fight climate change
2025-11-09,bostonglobe.com,Landmark Paris agreement set a path to slow warming. The world hasn’t stayed on it.,https://www.bostonglobe.com/2025/11/09/world/un-climate-warming-negotiations-brazil/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Landmark Paris agreement set a path to slow warming. The world hasn’t stayed on it.
2025-11-09,bloomberg.com,Trump-Prepping and a Transition Road Map: What to Watch at COP30,https://www.bloomberg.com/news/articles/2025-11-09/trump-prepping-and-a-transition-road-map-what-to-watch-at-cop30,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Trump-Prepping and a Transition Road Map: What to Watch at COP30
2025-11-09,opednews.com,"COP30, not stopping at Palestine, theft of organs, and more",https://www.opednews.com/populum/page.php?f=COP30-not-stopping-at-Pal-Genocide_Genocide-251109-789.html,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,"COP30, not stopping at Palestine, theft of organs, and more"
2025-11-09,breitbart.com,BBC to Investigate Bias in Climate Change Coverage: Report,https://www.breitbart.com/europe/2025/11/09/bbc-to-launch-investigation-into-bias-in-climate-change-coverage-report/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,BBC to Investigate Bias in Climate Change Coverage: Report
2025-11-09,theconversation.com,Land is Africa’s best hope for climate adaptation: it must be the focus at COP30,https://theconversation.com/land-is-africas-best-hope-for-climate-adaptation-it-must-be-the-focus-at-cop30-268015,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Land is Africa’s best hope for climate adaptation: it must be the focus at COP30
2025-11-09,theguardian.com,Survey finds 40% of Australian women without kids hesitant to have children because of climate change,https://www.theguardian.com/australia-news/2025/nov/10/climate-change-women-hesitant-to-have-children-australia,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Survey finds 40% of Australian women without kids hesitant to have children because of climate change
2025-11-09,theguardian.com,‘Existential and urgent’: what impact will ICJ climate ruling have on Cop30?,https://www.theguardian.com/environment/2025/nov/09/what-impact-will-icj-climate-ruling-have-on-cop30,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,‘Existential and urgent’: what impact will ICJ climate ruling have on Cop30?
2025-11-09,theguardian.com,Moderate Liberal decries ‘fatwa’ on net zero as he urges party not to become ‘fringe dwellers’,https://www.theguardian.com/australia-news/2025/nov/09/moderate-liberal-decries-fatwa-on-net-zero-as-he-urges-party-not-to-become-fringe-dwellers,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Moderate Liberal decries ‘fatwa’ on net zero as he urges party not to become ‘fringe dwellers’
2025-11-09,abcnews.go.com,What to know about COP30 as the international climate conference gets underway in Brazil,https://abcnews.go.com/US/cop30-international-climate-conference-gets-underway-brazil/story?id=127256517,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,What to know about COP30 as the international climate conference gets underway in Brazil
2025-11-09,centralmaine.com,Climate change theater inspires audience in Freeport,https://www.centralmaine.com/2025/11/09/climate-change-theater-inspires-audience-in-freeport/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Climate change theater inspires audience in Freeport
2025-11-09,orlandosentinel.com,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint,https://www.orlandosentinel.com/2025/11/09/carbon-pawprint/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint
2025-11-09,seattletimes.com,Landmark Paris Agreement set a path to slow warming. The world hasn’t stayed on it,https://www.seattletimes.com/business/landmark-paris-agreement-set-a-path-to-slow-warming-the-world-hasnt-stayed-on-it/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Landmark Paris Agreement set a path to slow warming. The world hasn’t stayed on it
2025-11-09,twincities.com,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint,https://www.twincities.com/2025/11/09/carbon-pawprint/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint
2025-11-08,newsday.com,"What to know about COP30, this year's UN climate talks",https://www.newsday.com/business/united-nations-climate-talks-cop30-belem-brazil-h35818,2025-11-08,2025,11,2025-11,2025-11-03/2025-11-09,"What to know about COP30, this year's UN climate talks"
2025-11-09,sun-sentinel.com,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint,https://www.sun-sentinel.com/2025/11/09/carbon-pawprint/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint
2025-11-09,baltimoresun.com,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint,https://www.baltimoresun.com/2025/11/09/carbon-pawprint/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint
2025-11-09,sandiegouniontribune.com,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint,https://www.sandiegouniontribune.com/2025/11/09/carbon-pawprint/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint
2025-11-09,pilotonline.com,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint,https://www.pilotonline.com/2025/11/09/carbon-pawprint/,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,Pets contribute to greenhouse gases like us. Here’s how to reduce their carbon pawprint
2025-11-09,theguardian.com,"Amid squabbles, bombast and competing interests, what can Cop30 achieve?",https://www.theguardian.com/news/ng-interactive/2025/nov/09/amid-squabbles-bombast-and-competing-interests-what-can-cop30-achieve,2025-11-09,2025,11,2025-11,2025-11-03/2025-11-09,"Amid squabbles, bombast and competing interests, what can Cop30 achieve?"
